순번,회사명,대표업종차수,대표업종번호,업종번호,업종명,시도,시군구,사업유형,남종업원,여종업원,외국인(남),외국인(여),종업원수
12496,주식회사 화성당,11,10603,"10603, ",과자류 및 코코아 제품 제조업,충청남도,천안시 서북구,제조업,1,1,,,2
12497,주식회사 화성테크,11,25119,"25119, ",기타 구조용 금속제품 제조업,충청남도,천안시 서북구,제조업,5,1,0,0,6
12498,주식회사 화세라믹스,11,26299,"26299, ",그 외 기타 전자부품 제조업,충청남도,천안시 서북구,제조업,8,2,,,10
12499,주식회사 화승티엔드씨,11,30399,"30399, 30391, 30392, 30400",그 외 자동차용 신품 부품 제조업 외 3 종,충청남도,천안시 동남구,제조업,20,5,40,10,75
12500,주식회사 화인솔루션,11,29271,"29271, ",반도체 제조용 기계 제조업,충청남도,천안시 서북구,제조업,0,0,0,0,0
12501,주식회사 화인테크노,11,29271,"29271, ",반도체 제조용 기계 제조업,충청남도,천안시 서북구,제조업,0,4,0,0,4
12502,주식회사 화현,11,25929,"25929, ",그 외 기타 금속가공업,충청남도,당진시,제조업,5,,,,5
12503,주식회사 환상의 바다,11,10220,"10220, ",수산식물 가공 및 저장 처리업,충청남도,보령시,제조업,3,4,,,7
12504,주식회사 황제마스크,11,13229,"13229, ",기타 직물제품 제조업,충청남도,부여군,제조업,20,30,10,30,90
12505,주식회사 효경특장,11,30320,"30320, ",자동차 차체용 신품 부품 제조업,충청남도,아산시,제조업,15,1,0,0,16
12506,주식회사 후엔지니어링,11,28123,"28123, 26421, 27213, 27214, 27215, 27216",배전반 및 전기 자동제어반 제조업 외 5 종,충청남도,당진시,제조업,14,3,,,17
12507,주식회사 휴넷플러스,11,26299,"26299, 26221, 26222, 26223, 26224, 26294",그 외 기타 전자부품 제조업 외 5 종,충청남도,천안시 서북구,제조업,14,5,,,19
12508,주식회사 휴림에이텍 아산공장,11,30399,"30399, ",그 외 자동차용 신품 부품 제조업,충청남도,아산시,제조업,26,5,0,0,31
12509,주식회사 휴먼엔,11,38311,"38311, 38312",금속류 해체 및 선별업 외 1 종,충청남도,아산시,제조업,14,9,0,0,23
12510,주식회사 휴앤라이트 ,11,28422,"28422, 25999, 28123, 28423, 28429",일반용 전기 조명장치 제조업 외 4 종,충청남도,태안군,제조업,6,5,,,11
12511,주식회사 휴인,11,20322,"20322, ",생물 살균.살충제 및 식물보호제 제조업,충청남도,천안시 서북구,제조업,4,3,,,7
12512,주식회사 흥진개발,11,23911,"23911, ",건설용 석제품 제조업,충청남도,당진시,제조업,30,,,,30
12513,주식회사 힘멜기어 드라이브,11,29142,"29142, ",기어 및 동력전달장치 제조업,충청남도,천안시 서북구,제조업,8,1,,,9
12514,주식회사겟블루,11,26329,"26329, 26429, 27213, 27214, 27215, 27216, 28123",기타 주변기기 제조업 외 6 종,충청남도,홍성군,제조업,7,1,0,0,8
12515,주식회사군장코퍼레이션,11,13222,"13222, 13221, 13223, 13229, 13409, 14111, 14112, 14191, 14192, 14199, 14200, 14419, 14491, 14499, 15121, 15129, 15190, 25995, 25999, 33110, 33120",자수제품 및 자수용재료 제조업 외 20 종,충?뺙껨?,태안군,제조업,1,2,,,3
12516,주식회사나누리,11,30332,"30332, 30391, 30392, 30399, 30400",자동차용 신품 전기장치 제조업 외 4 종,충청남도,예산군,제조업,45,20,,,65
12517,주식회사뉴제일이앨이씨,11,20499,"20499, 21301",그 외 기타 분류 안된 화학제품 제조업 외 1 종,충청남도,부여군,제조업,6,,,,6
12518,주식회사뉴토아,11,32021,"32021, 32029, 32091",주방용 및 음식점용 목재가구 제조업 외 2 종,충청남도,천안시 서북구,제조업,6,4,0,0,10
12519,주식회사대산이노텍,11,29169,"29169, ",기타 물품 취급장비 제조업,충청남도,공주시,제조업,17,16,0,0,33
12520,주식회사디아이,11,23911,"23911, 23919",건설용 석제품 제조업 외 1 종,충청남도,보령시,제조업,50,32,0,0,82
12521,주식회사랜드업,11,28123,"28123, ",배전반 및 전기 자동제어반 제조업,충청남도,천안시 서북구,제조업,2,1,0,0,3
12522,주식회사로웨인,11,29210,"29210, 29280",농업 및 임업용 기계 제조업 외 1 종,충청남도,천안시 서북구,제조업,9,6,0,0,15
12523,주식회사명성엔지니어링,11,30399,"30399, ",그 외 자동차용 신품 부품 제조업,충청남도,보령시,제조업,4,1,0,0,5
12524,주식회사삼진산업,11,23322,"23322, 23324, 23325, 23326",레미콘 제조업 외 3 종,충청남도,부여군,제조업,7,2,0,0,9
12525,주식회사수석농산,11,10309,"10309, ",기타 과실ㆍ채소 가공 및 저장 처리업,충청남도,보령시,제조업,1,0,0,0,1
12526,주식회사씨엔코,11,25112,"25112, ",구조용 금속 판제품 및 공작물 제조업,충청남도,태안군,제조업,8,2,,,10
12527,주식회사에스엠하이텍,11,29271,"29271, ",반도체 제조용 기계 제조업,충청남도,아산시,제조업,6,2,4,0,12
12528,주식회사에스티솔루션,11,29271,"29271, ",반도체 제조용 기계 제조업,충청남도,천안시 동남구,제조업,4,0,0,0,4
12529,주식회사에이치앤에스에너지,11,28111,"28111, 28119, 28123",전동기 및 발전기 제조업 외 2 종,충청남도,태안군,제조업,6,2,,,8
12530,주식회사에이치앤제이,11,29175,"29175, ",기체 여과기 제조업,충청남도,천안시 서북구,제조업,8,,2,,10
12531,주식회사에이케이시스템창호,11,22223,"22223, ",플라스틱 창호 제조업,충청남도,천안시 서북구,제조업,4,3,0,0,7
12532,주식회사엘테크,11,29271,"29271, ",반도체 제조용 기계 제조업,충청남도,천안시 서북구,제조업,4,1,0,0,5
12533,주식회사영재서산사업소,11,30202,"30202, ",자동차 구조 및 장치 변경업 ,충청남도,서산시,제조업,11,1,,,12
12534,주식회사오투바이오,11,10896,"10896, 10897",건강보조용 액화식품 제조업 외 1 종,충청남도,아산시,제조업,1,,,,1
12535,주식회사우석에어,11,29241,"29241, ",건설 및 채광용 기계장비 제조업,충청남도,당진시,제조업,5,2,,,7
12536,주식회사운영에이치브이티,11,28121,"28121, 28122","전기회로 개폐, 보호장치 제조업 외 1 종",충청남도,천안시 서북구,제조업,25,5,0,0,30
12537,주식회사원진이앤지,11,29171,"29171, 22299, 29172, 29173",산업용 냉장 및 냉동 장비 제조업 외 3 종,충청남도,태안군,제조업,1,0,,,1
12538,주식회사원테크코리아,11,29271,"29271, ",반도체 제조용 기계 제조업,충청남도,천안시 서북구,제조업,12,8,0,0,20
12539,주식회사유유랑컴퍼니,11,27213,"27213, 28909","물질 검사, 측정 및 분석기구 제조업 외 1 종",충청남도,아산시,제조업,2,,,,2
12540,주식회사제이비케미칼,11,20129,"20129, 20424",기타 기초 무기 화학물질 제조업 외 1 종,충청남도,공주시,제조업,4,0,0,0,4
12541,주식회사지에스씨,11,28119,"28119, ",기타 전기 변환장치 제조업,충청남도,천안시 서북구,제조업,4,1,,,5
12542,주식회사지엠,11,25119,"25119, 25929",기타 구조용 금속제품 제조업 외 1 종,충청남도,당진시,제조업,15,,,,15
12543,주식회사지우기술,11,29150,"29150, 29171, 29271, 29272","산업용 오븐, 노 및 노용 버너 제조업 외 3 종",충청남도,천안시 서북구,제조업,11,1,0,0,12
12544,주식회사티에프제이,11,20501,"20501, ",합성섬유 제조업,충청남도,당진시,제조업,14,0,,,14
12545,주식회사티엠,11,25929,"25929, ",그 외 기타 금속가공업,충청남도,논산시,제조업,2,1,1,,4
12546,주식회사티케이케미칼이엔에이치공장,11,26299,"26299, 26294",그 외 기타 전자부품 제조업 외 1 종,충청남도,아산시,제조업,35,35,0,0,70
12547,주식회사풍원,8,25229,"25229, ",기타건축용플라스틱조립제품제조업,충청남도,아산시,제조업,25,2,0,0,27
12548,주식회사프로케어,11,28519,"28519, ",기타 가정용 전기기기 제조업,충청남도,아산시,제조업,3,2,0,0,5
12549,주식회사한진시스템,11,21301,"21301, 13229, 21309",체외 진단 시약 제조업 외 2 종,충청남도,보령시,제조업,4,10,,,14
12550,주식회사현대솔라,11,28121,"28121, 28122","전기회로 개폐, 보호장치 제조업 외 1 종",충청남도,아산시,제조업,2,1,0,0,3
12551,주신제약(주),11,21220,"21220, ",한의약품 제조업,충청남도,금산군,제조업,10,,,,10
12552,주안기업(주),11,28422,"28422, ",일반용 전기 조명장치 제조업,충청남도,논산시,제조업,3,1,,,4
12553,주안레미콘주식회사,11,23322,"23322, ",레미콘 제조업,충청남도,계룡시,제조업,35,0,0,0,35
12554,주안베이커리(주),11,10602,"10602, ",빵류 제조업,충청남도,천안시 서북구,제조업,5,0,0,0,5
12555,주안산업,11,32021,"32021, ",주방용 및 음식점용 목재가구 제조업,충청남도,공주시,제조업,4,0,0,0,4
12556,주안아스콘(주),11,23991,"23991, ",아스팔트 콘크리트 및 혼합제품 제조업,충청남도,금산군,제조업,4,,,,4
12557,주안케미칼,11,20203,"20203, ",혼성 및 재생 플라스틱 소재 물질 제조업,충청남도,아산시,제조업,10,0,0,0,10
12558,주양기공(주),11,25113,"25113, 25114",육상 금속 골조 구조재 제조업 외 1 종,충청남도,서산시,제조업,5,0,0,0,5
12559,주양산업,11,24212,"24212, ","알루미늄 제련, 정련 및 합금 제조업",충청남도,금산군,제조업,3,1,,,4
12560,주양상사주식회사,11,23321,"23321, 20495, 20499, 21301",비내화 모르타르 제조업 외 3 종,충청남도,당진시,제조업,8,1,0,0,9
12561,주연산업 주식회사,11,27199,"27199, ",그 외 기타 의료용 기기 제조업,충청남도,아산시,제조업,10,14,0,0,24
12562,주영산업,11,13992,"13992, ",부직포 및 펠트 제조업,충청남도,논산시,제조업,3,0,0,0,3
12563,주영식품,11,10832,"10832, 10301, 10302, 10309",천연 및 혼합조제 조미료 제조업 외 3 종,충청남도,논산시,제조업,4,8,0,0,12
12564,주영에스티에스 주식회사 보령사업소,11,23999,"23999, 19229, 23991, 23995",그 외 기타 분류 안된 비금속 광물제품 제조업 외 3 종,충청남도,보령시,제조업,3,1,,,4
12565,주원물산(주),11,10901,"10901, 10902, 10903, 20495, 20499, 21301",반려동물용 사료 제조업 외 5 종,충청남도,천안시 서북구,제조업,4,1,0,0,5
12566,주원범퍼산업,11,20203,"20203, ",혼성 및 재생 플라스틱 소재 물질 제조업,충청남도,아산시,제조업,1,2,5,0,8
12567,주원테크(주),11,28123,"28123, ",배전반 및 전기 자동제어반 제조업,충청남도,천안시 서북구,제조업,6,2,0,0,8
12568,주원테크(주),11,25113,"25113, 25112, 25114",육상 금속 골조 구조재 제조업 외 2 종,충청남도,아산시,제조업,5,2,,,7
12569,주원통신(주),11,26421,"26421, 28903",방송장비 제조업 외 1 종,충청남도,논산시,제조업,4,0,0,0,4
12570,주은산업(주),11,25111,"25111, ","금속 문, 창, 셔터 및 관련제품 제조업",충청남도,당진시,제조업,5,2,,,7
12571,주은테크,11,29271,"29271, 29272",반도체 제조용 기계 제조업 외 1 종,충청남도,아산시,제조업,17,1,18,0,36
12572,주이레,11,13213,"13213, 22212, 22213",화학섬유직물 직조업 외 2 종,충청남도,논산시,제조업,5,2,,,7
12573,주창금속(주),11,24290,"24290, ",기타 1차 비철금속 제조업,충청남도,당진시,제조업,25,2,5,2,34
12574,주창금속(주),11,24290,"24290, ",기타 1차 비철금속 제조업,충청남도,당진시,제조업,,,,,0
12575,주현농산,11,16102,"16102, ",표면 가공 목재 및 특정 목적용 제재목 제조업,충청남도,아산시,제조업,3,2,0,0,5
12576,주현테크,10,29229,"29229, ",기타 가공 공작기계 제조업,충청남도,아산시,제조업,2,1,0,0,3
12577,주현테크,11,25113,"25113, ",육상 금속 골조 구조재 제조업,충청남도,당진시,제조업,14,,8,,22
12578,주현테크,11,22299,"22299, ",그 외 기타 플라스틱 제품 제조업,충청남도,금산군,제조업,1,4,,,5
12579,주희지알이,11,33992,"33992, 20203","라이터, 연소물 및 흡연용품 제조업 외 1 종",충청남도,보령시,제조업,,,,,0
12580,준경테크,11,25932,"25932, ",일반철물 제조업,충청남도,금산군,제조업,5,2,,,7
12581,준라이팅,11,28422,"28422, 25999, 28123, 28423, 28429",일반용 전기 조명장치 제조업 외 4 종,충청남도,부여군,제조업,2,1,0,0,3
12582,준식품,11,10513,"10513, ",곡물 혼합분말 및 반죽 제조업,충청남도,천안시 서북구,제조업,1,,,,1
12583,준테크놀로지,11,29271,"29271, ",반도체 제조용 기계 제조업,충청남도,천안시 서북구,제조업,3,1,0,0,4
12584,준하우징,11,16229,"16229, ",기타 건축용 나무제품 제조업,충청남도,천안시 서북구,제조업,,2,,,2
12585,중경제약,11,10896,"10896, ",건강보조용 액화식품 제조업,충청남도,논산시,제조업,12,0,0,0,12
12586,중고철판,11,25913,"25913, 25914",자동차용 금속 압형제품 제조업 외 1 종,충청남도,당진시,제조업,4,,,,4
12587,중도산업,11,25122,"25122, ",금속탱크 및 저장용기 제조업,충청남도,금산군,제조업,4,1,,,5
12588,중량석재,,,", ",,충청남도,보령시,제조업,1,0,0,0,1
12589,중부개발(주),11,23994,"23994, 23999",암면 및 유사제품 제조업 외 1 종,충청남도,금산군,제조업,5,2,0,0,7
12590,중부건설산업개발(주),11,25113,"25113, ",육상 금속 골조 구조재 제조업,충청남도,아산시,제조업,4,0,0,0,4
12591,중부광림특장차,11,30201,"30201, 30202",차체 및 특장차 제조업 외 1 종,충청남도,금산군,제조업,2,0,,,2
12592,중부기계,11,29131,"29131, 29132",액체 펌프 제조업 외 1 종,충청남도,논산시,제조업,11,1,0,0,12
12593,중부대학교,11,10602,"10602, 20423",빵류 제조업 외 1 종,충청남도,금산군,제조업,5,0,0,0,5
12594,중부대학교,11,20423,"20423, ",화장품 제조업,충청남도,금산군,제조업,,,,,0
12595,중부대학교 산학협력단,11,10895,"10895, ",인삼식품 제조업,충청남도,금산군,제조업,3,,,,3
12596,중부매일 굿디자인,11,33910,"33910, ",간판 및 광고물 제조업,충청남도,아산시,제조업,2,0,0,0,2
12597,중부산업,11,25111,"25111, ","금속 문, 창, 셔터 및 관련제품 제조업",충청남도,예산군,제조업,6,2,0,0,8
12598,중부산업사,11,13224,"13224, 13229","천막, 텐트 및 유사 제품 제조업 외 1 종",충청남도,논산시,제조업,18,15,0,0,33
12599,중부에스켐(주),11,20411,"20411, ",일반용 도료 및 관련제품 제조업,충청남도,아산시,제조업,46,10,4,0,60
12600,중부에스켐(주)(제2공장),11,20411,"20411, ",일반용 도료 및 관련제품 제조업,충청남도,아산시,제조업,9,1,0,0,10
12601,중부유압,11,29241,"29241, ",건설 및 채광용 기계장비 제조업,충청남도,서산시,제조업,5,,,,5
12602,중부자원화(주),11,10901,"10901, 10902, 10903, 20312, 20313",반려동물용 사료 제조업 외 4 종,충청남도,논산시,제조업,7,3,0,0,10
12603,중부제약,11,10895,"10895, ",인삼식품 제조업,충청남도,금산군,제조업,,,,,0
12604,중부중기,11,29241,"29241, ",건설 및 채광용 기계장비 제조업,충청남도,금산군,제조업,8,,,,8
12605,중부지기,11,17223,"17223, ",식품 위생용 종이 상자 및 용기 제조업,충청남도,논산시,제조업,9,1,0,0,10
12606,중부특수건설기계,11,29241,"29241, ",건설 및 채광용 기계장비 제조업,충청남도,공주시,제조업,6,1,0,0,7
12607,중서산업,11,25113,"25113, ",육상 금속 골조 구조재 제조업,충청남도,금산군,제조업,4,1,,,5
12608,중앙 HI-TECH,11,29210,"29210, ",농업 및 임업용 기계 제조업,충청남도,금산군,제조업,3,,,,3
12609,중앙금속(주) 청금리지점2공장,11,24212,"24212, ","알루미늄 제련, 정련 및 합금 제조업",충청남도,당진시,제조업,3,,,,3
12610,중앙금속(주)청금리지점,11,24212,"24212, ","알루미늄 제련, 정련 및 합금 제조업",충청남도,당진시,제조업,,,,,0
12611,중앙냉동,11,29171,"29171, 34019",산업용 냉장 및 냉동 장비 제조업 외 1 종,충청남도,천안시 서북구,제조업,2,0,0,0,2
12612,중앙농산,11,10832,"10832, ",천연 및 혼합조제 조미료 제조업,충청남도,천안시 동남구,제조업,3,,,,3
12613,중앙리빙샤시보드,11,22223,"22223, ",플라스틱 창호 제조업,충청남도,금산군,제조업,5,1,0,0,6
12614,중앙마이크로닉스(주),11,29271,"29271, 29272",반도체 제조용 기계 제조업 외 1 종,충청남도,아산시,제조업,10,0,0,0,10
12615,중앙맛김,11,10220,"10220, 10212",수산식물 가공 및 저장 처리업 외 1 종,충청남도,보령시,제조업,5,15,0,0,20
12616,중앙맛김제2공장,11,10220,"10220, ",수산식물 가공 및 저장 처리업,충청남도,보령시,제조업,2,8,0,0,10
