순번,단지명,회사명,공장대표주소(도로명),공장대표주소(지번),업종명,관할조직명,설립구분,생산품,주원자재
8473,서대구일반산업단지,한국알미늄벤딩,대구광역시 서구 와룡로 435 (이현동),대구광역시 서구 이현동 42-433번지,그 외 기타 금속가공업,서대구산업단지관리공단,일반산업단지,알루미늄 벤딩,알루미늄
8474,성서5차첨단산업단지,한국야스카와전기(주),"대구광역시 달성군 다사읍 세천로7길 33, 성서5차첨단산업단지 15B 2L",대구광역시 달성군 다사읍 세천리 1668-4번지 성서5차첨단산업단지 15B 2L,산업용 로봇 제조업,대구성서산업단지관리공단,일반산업단지,산업용 로봇,철
8475,달성일반산업단지,한국에스케이에프씰(주),대구광역시 달성군 논공읍 논공중앙로45길 40 (총 2 필지) 외 1필지,대구광역시 달성군 논공읍 북리 213번지 외 1필지,자동차 엔진용 신품 부품 제조업 외 1 종,달성1차산업단지관리공단,일반산업단지,"오일씰,오링","철판,고무"
8476,달성일반산업단지,한국에스케이에프씰(주),대구광역시 달성군 논공읍 논공중앙로45길 40,대구광역시 달성군 논공읍 북리 213번지,자동차 엔진용 신품 부품 제조업 외 2 종,달성1차산업단지관리공단,일반산업단지,"오일씰, 오일링","고무,파이프"
8477,달성일반산업단지,한국에스케이에프씰(주),대구광역시 달성군 논공읍 논공중앙로45길 33,대구광역시 달성군 논공읍 본리리 1189-6번지,고무패킹류 제조업 외 2 종,달성1차산업단지관리공단,일반산업단지,오일씰,"고무, 철"
8478,달성일반산업단지,한국에스케이에프씰(주)제2공장,대구광역시 달성군 논공읍 논공로 492,대구광역시 달성군 논공읍 본리리 29-96번지,고무패킹류 제조업 외 2 종,달성1차산업단지관리공단,일반산업단지,오일씰,"철, 고무"
8479,성서지방산업단지,한국에이버리데니슨(유) 대구지점,"대구광역시 달서구 성서공단남로 185, (2차단지 29B 6L) (월암동)",대구광역시 달서구 월암동 1-98번지 (2차단지 29B 6L),"적층, 합성 및 특수표면처리 종이 제조업",대구성서산업단지관리공단,일반산업단지,종이제품,"종이, 잡착용"
8480,대구이시아폴리스일반산업단지,한국엠엔씨(주),"대구광역시 동구 팔공로53길 151, 41B 5L (봉무동) 외 1필지",대구광역시 동구 봉무동 1565-6 번지 41B 5L 외 1필지,자동차 엔진용 신품 부품 제조업 외 1 종,대구시티밸리산업단지관리공단,일반산업단지,자동차엔진용 부품제조,"환봉, 철판, 일반비철금속"
8481,성서지방산업단지,한국염료,"대구광역시 달서구 성서공단남로 189, 2차단지 29B 7L (월암동)",대구광역시 달서구 월암동 1-110번지,"염료, 조제 무기안료, 유연제 및 기타 착색제 제조업",대구성서산업단지관리공단,일반산업단지,일반염색염료,
8482,대구국가산업단지,한국유체기술(주),대구광역시 달성군 구지면 국가산단대로46길 55,대구광역시 달성군 구지면 응암리 1278-11,속도계 및 적산계기 제조업 외 6 종,한국산업단지공단 대구지역본부 달성사무소,국가산업단지,"전자식유량계,자동제어반,계측기기등, 전자식유량계,자동제어반,계측기기등, 전자식유량계,자동제어반,계측기기등, 전자식유량계,자동제어반,계측기기등, 전자식유량계,자동제어반,계측기기등, 전자식유량계,자동제어반,계측기기등, 전자식유량계,자동제어반,계측기기등","sus304,carbon steel"
8483,고아제2농공단지,한국유체기술(주),,경상북도 구미시 고아읍 오로리 798 고아제2농공단지(BL10-35),기기용 자동측정 및 제어장치 제조업 외 2 종,경상북도 구미시,농공단지,"프로세스제어반, 계장제어장치, 배전반","판넬, 덕트, 단자대, 차단기, 피뢰기, PLC, 터미널, 튜브"
8484,대구국가산업단지,한국자동차연구원,대구광역시 달성군 구지면 국가산단대로52길 24-19,대구광역시 달성군 구지면 응암리 1268-15,기타 공학 연구개발업,한국산업단지공단 대구지역본부 달성사무소,국가산업단지,연구개발서비스,
8485,대구제3일반산업단지,한국자동차정비공장,대구광역시 북구 팔달로7길 35 (노원동3가),대구광역시 북구 노원동3가 626-4,자동차 종합 수리업,대구제3산업단지관리공단,일반산업단지,자동차정비수리,
8486,서대구일반산업단지,한국자산관리공사,대구광역시 서구 국채보상로7길 43-13 (이현동),대구광역시 서구 이현동 42-17,비주거용 건물 임대업 외 1 종,서대구산업단지관리공단,일반산업단지,부동산 임대,
8487,성서지방산업단지,한국자산관리공사,"대구광역시 달서구 성서4차첨단로 62, 4차단지 7B 6L (대천동)",대구광역시 달서구 대천동 1026-1번지 4차단지 7B 6L,비주거용 건물 임대업,대구성서산업단지관리공단,일반산업단지,임대업,
8488,달성2차일반산업단지,한국자산관리공사,대구광역시 달성군 구지면 달성2차1로 47,대구광역시 달성군 구지면 내리 852-10번지,비주거용 건물 임대업,한국산업단지공단 대구지역본부 달성사무소,일반산업단지,부동산 임대업,
8489,성서5차첨단산업단지,한국장애인문화협회 장애인기업 기전사업본부,"대구광역시 달성군 다사읍 세천로1길 116-10, (5차단지 6B 2L)",대구광역시 달성군 다사읍 세천리 1670-2 (5차단지 6B 2L),배전반 및 전기 자동제어반 제조업 외 1 종,대구성서산업단지관리공단,일반산업단지,"배전반, 자동제어반, 항온항습기","전기차단기, 변압기, 전선, 부스바"
8490,서대구일반산업단지,한국전사,대구광역시 서구 문화로19길 26 (이현동),대구광역시 서구 이현동 42-419번지,기타 인쇄업 외 1 종,서대구산업단지관리공단,일반산업단지,섬유디지털인쇄,
8491,대구경북경제자유구역수성의료지구,한국정보통신기술협회,"대구광역시 수성구 알파시티1로 170, 4층 401,405,406~409 (대흥동)","대구광역시 수성구 대흥동 387번지 4층 401,405,406~409","기타 기술 시험, 검사 및 분석업",대구경북경제자유구역청,일반산업단지,기술시험검사 및 분석 ,
8492,대구국가산업단지,한국정유기(주),대구광역시 달성군 구지면 국가산단서로71길 138-31,대구광역시 달성군 구지면 수리리 1304-5,유압기기 제조업,한국산업단지공단 대구지역본부 달성사무소,국가산업단지,"주수주유장비, 액주입기","파이프, 펌프, 센서 등"
8493,대구제3일반산업단지,한국주물공업사,대구광역시 북구 노원로9길 20 (노원동3가),대구광역시 북구 노원동3가 233번지,선철주물 주조업,대구제3산업단지관리공단,일반산업단지,"철도궤도용부품,농기계부품","선철,고철"
8494,대구국가산업단지,한국지붕태양광7 유한회사,대구광역시 달성군 구지면 국가산단대로39길 30,대구광역시 달성군 구지면 응암리 1237-3,태양력 발전업,한국산업단지공단 대구지역본부 달성사무소,국가산업단지,전기(태양광 발전업),
8495,서대구일반산업단지,한국지엠서대구서비스 (주),대구광역시 서구 와룡로 376 (중리동),대구광역시 서구 중리동 1058번지,자동차 전문 수리업 외 2 종,서대구산업단지관리공단,일반산업단지,자동차 정비,
8496,달성2차일반산업단지,한국진공(주),"대구광역시 달성군 구지면 달성2차동3로 80, (달성2차 20B 2L)",대구광역시 달성군 구지면 예현리 761-1번지 (달성2차 20B 2L),도장 및 기타 피막처리업 외 2 종,한국산업단지공단 대구지역본부 달성사무소,일반산업단지,산업용 진공코팅 장비제작,SUS 304외
8497,달성2차일반산업단지,한국진공(주),대구광역시 달성군 구지면 내리 849-15 번지 달성2차 22B 15L,대구광역시 달성군 구지면 내리 849-15 번지 달성2차 22B 15L,기체 펌프 및 압축기 제조업,한국산업단지공단 대구지역본부 달성사무소,일반산업단지,산업용 진공코팅 장비제작,sus
8498,달성2차일반산업단지,한국진공(주),대구광역시 달성군 구지면 달성2차2로 97,대구광역시 달성군 구지면 예현리 764-11번지,그 외 기타 특수목적용 기계 제조업,한국산업단지공단 대구지역본부 달성사무소,일반산업단지,산업용 진공코팅 장비제작,"SUS, DC POWER외"
8499,북구검단일반산업단지,한국철망,"대구광역시 북구 검단로 135, 107동 1층 123 (검단동)",대구광역시 북구 검단동 838-4번지 107동 1층 123,금속선 가공제품 제조업,대구시티밸리산업단지관리공단,일반산업단지,"스텐망, 방충망","스텐, 철판"
8500,대구연구개발특구,한국케이엘티주식회사,대구광역시 달성군 유가읍 테크노남로3길 16,대구광역시 달성군 유가읍 금리 1133-10,그 외 기타 전자부품 제조업,(재)연구개발특구진흥재단 대구연구개발특구본부 기획경영팀,국가산업단지,집중키 다이알,강화유리
8501,성서지방산업단지,한국터닝,"대구광역시 달서구 성서공단로21길 24, 2차단지 15B 2L (갈산동)",대구광역시 달서구 갈산동 358-37번지,그 외 기타 일반목적용 기계 제조업 외 1 종,대구성서산업단지관리공단,일반산업단지,선박엔진부품,
8502,대구제3일반산업단지,한국테크,대구광역시 북구 3공단로10길 51 (노원동3가),대구광역시 북구 노원동3가 385번지,"기타 섬유, 의복 및 가죽 가공 기계 제조업",대구제3산업단지관리공단,일반산업단지,섬유기계,철강 등
8503,성서지방산업단지,한국테크인,"대구광역시 달서구 성서서로47길 6, 1차단지 64B 8L (신당동)",대구광역시 달서구 신당동 1883번지 1차단지 64B 8L,절삭가공 및 유사처리업,대구성서산업단지관리공단,일반산업단지,LASER ARM,알루미늄
8504,대구이시아폴리스일반산업단지,한국패션산업연구원,대구광역시 동구 팔공로45길 26 (봉무동),대구광역시 동구 봉무동 1561-4번지,기타 인문 및 사회과학 연구개발업,대구시티밸리산업단지관리공단,일반산업단지,섬유패션 연구개발,
8505,대구제3일반산업단지,한국펀칭공사,대구광역시 북구 팔달로7길 63 (노원동3가),대구광역시 북구 노원동3가 670번지,절삭가공 및 유사처리업,대구제3산업단지관리공단,일반산업단지,철판가공,철판
8506,대구제3일반산업단지,한국펀칭레이저,대구광역시 북구 팔달로7길 63 (노원동3가),대구광역시 북구 노원동3가 670,절삭가공 및 유사처리업 외 1 종,대구제3산업단지관리공단,일반산업단지,"히터박스,판넬외","스텐판,철판외"
8507,대구제3일반산업단지,한국포머테크,대구광역시 북구 팔달북로8길 57-1 (노원동3가),대구광역시 북구 노원동3가 206-1,절삭가공 및 유사처리업,대구제3산업단지관리공단,일반산업단지,산업기계,금속
8508,성서5차첨단산업단지,한국피아이엠(주),"대구광역시 달성군 다사읍 세천로8길 26, 성서5차첨단산업단지 32B 1L",대구광역시 달성군 다사읍 세천리 1690-1번지 성서5차첨단산업단지 32B 1L,분말 야금제품 제조업 외 1 종,대구성서산업단지관리공단,일반산업단지,"분말야금,유압기기(기체압축기)",
8509,성서지방산업단지,한국화학고무공업사,"대구광역시 달서구 성서공단북로43길 21, 1차단지 67B 8L (신당동)",대구광역시 달서구 신당동 357-2번지,고무패킹류 제조업 외 1 종,대구성서산업단지관리공단,일반산업단지,자동차용 고무부품,고무
8510,대구국가산업단지,한국환경공단  국가물산업클러스터사업단,"대구광역시 달성군 구지면 국가산단대로40길 20, 국가물산업클러스터",대구광역시 달성군 구지면 응암리 1285 국가물산업클러스터,환경 관련 엔지니어링 서비스업,한국산업단지공단 대구지역본부 달성사무소,국가산업단지,환경 관련 엔지니어링 서비스업,
