CTPRVN_NM,SIGNGU_NM,ADSTRD_CD,PRFPLC_CO,FOOD_FCLTY_CO,LDGMNT_FCLTY_CO,POPLTN_CO,FILE_NM,BASE_DE
"경상북도","영주시","4721036000","3","40","14","81409","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","영주시","4721037000","2","43","16","81409","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","영주시","4721039000","3","52","15","81409","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","영주시","4721052500","1","237","11","81409","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","영주시","4721055000","2","225","20","81409","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","영주시","4721056000","1","200","13","81409","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","영주시","4721059000","2","84","0","81409","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","영주시","4721060000","1","482","49","81409","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","영주시","4721061000","1","133","2","81409","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","영주시","4721063000","3","109","5","81409","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","영천시","4723025000","3","180","9","81725","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","영천시","4723031000","2","71","17","81725","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","영천시","4723033000","1","18","0","81725","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","영천시","4723034000","3","22","12","81725","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","영천시","4723035000","1","39","6","81725","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","영천시","4723037000","1","63","7","81725","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","영천시","4723038000","3","103","13","81725","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","영천시","4723039000","1","43","2","81725","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","영천시","4723040000","1","43","3","81725","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","영천시","4723051000","1","609","4","81725","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","영천시","4723052000","2","385","20","81725","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","영천시","4723053500","4","78","8","81725","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","영천시","4723054000","2","239","25","81725","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","영천시","4723055500","3","114","8","81725","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","예천군","4790025000","3","413","27","42066","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","예천군","4790031000","4","32","7","42066","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","예천군","4790034000","4","28","6","42066","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","예천군","4790035000","3","12","5","42066","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","예천군","4790036000","1","265","8","42066","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","예천군","4790040000","2","42","7","42066","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","예천군","4790041000","2","61","3","42066","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","예천군","4790042000","1","12","12","42066","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","울릉군","4794025000","5","266","264","5587","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","울릉군","4794031000","2","28","29","5587","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","울릉군","4794032000","4","38","47","5587","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","울진군","4793025000","3","300","44","39362","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","울진군","4793031000","4","211","62","39362","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","울진군","4793033000","5","59","51","39362","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","울진군","4793035000","1","45","33","39362","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","울진군","4793036000","1","54","30","39362","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","울진군","4793037000","1","310","77","39362","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","울진군","4793038000","1","371","56","39362","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","울진군","4793040000","2","26","10","39362","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","의성군","4773025000","4","316","17","36707","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","의성군","4773032000","2","16","5","36707","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","의성군","4773037000","3","70","5","36707","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","의성군","4773041000","1","34","6","36707","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","의성군","4773042000","2","6","0","36707","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","의성군","4773043000","1","153","7","36707","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","의성군","4773044000","1","44","2","36707","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","의성군","4773045000","1","2","0","36707","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","청도군","4782025000","6","137","60","32361","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","청도군","4782025300","4","358","21","32361","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","청도군","4782031000","2","10","7","32361","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","청도군","4782032000","2","93","13","32361","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","청도군","4782033000","3","58","21","32361","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","청도군","4782034000","5","61","10","32361","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","청도군","4782036000","1","61","15","32361","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","청도군","4782037000","1","35","23","32361","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","청송군","4775025000","4","203","30","18643","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","청송군","4775031500","3","68","62","18643","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","청송군","4775032000","3","34","2","18643","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","청송군","4775034000","1","56","4","18643","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","청송군","4775036000","1","8","11","18643","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","청송군","4775037000","8","193","12","18643","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","칠곡군","4785025000","6","897","36","103076","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","칠곡군","4785025300","1","590","3","103076","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","칠곡군","4785025600","5","620","26","103076","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","칠곡군","4785031000","2","80","1","103076","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","칠곡군","4785032000","2","291","64","103076","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","칠곡군","4785033000","3","127","24","103076","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","칠곡군","4785037000","3","32","2","103076","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","포항시 남구","4711125000","3","336","143","192960","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","포항시 남구","4711125300","1","544","3","192960","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","포항시 남구","4711125600","2","1668","48","192960","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","포항시 남구","4711132000","3","220","32","192960","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","포항시 남구","4711133000","2","99","70","192960","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","포항시 남구","4711135000","6","98","68","192960","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","포항시 남구","4711152500","5","970","35","192960","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","포항시 남구","4711154500","1","611","44","192960","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","포항시 남구","4711156000","1","166","4","192960","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","포항시 남구","4711157000","4","84","1","192960","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","포항시 남구","4711158000","1","504","1","192960","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","포항시 남구","4711159000","2","664","58","192960","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","포항시 북구","4711325000","3","802","133","221075","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","포항시 북구","4711333000","1","100","98","221075","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","포항시 북구","4711334000","1","83","12","221075","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","포항시 북구","4711336000","3","13","1","221075","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","포항시 북구","4711352000","6","789","87","221075","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","포항시 북구","4711363000","2","144","0","221075","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","포항시 북구","4711365500","4","1037","61","221075","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","포항시 북구","4711366500","1","188","12","221075","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","포항시 북구","4711368000","2","284","2","221075","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","포항시 북구","4711370000","4","1319","21","221075","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","포항시 북구","4711371000","2","129","6","221075","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","광산구","2920051500","1","104","3","360616","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","광산구","2920052500","1","365","36","360616","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","광산구","2920055000","1","22","0","360616","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","광산구","2920056500","4","413","2","360616","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","광산구","2920058000","3","465","44","360616","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","광산구","2920061000","1","404","2","360616","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","광산구","2920062400","3","411","37","360616","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","광산구","2920062600","3","1164","19","360616","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","광산구","2920063700","3","1453","2","360616","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","광산구","2920064000","2","480","7","360616","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","광산구","2920069000","1","7","1","360616","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","광산구","2920070000","1","440","3","360616","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","남구","2915551000","9","165","6","167098","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","남구","2915553700","3","433","4","167098","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","남구","2915553800","4","346","1","167098","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","남구","2915554500","7","72","3","167098","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","남구","2915563000","1","160","6","167098","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","남구","2915564000","1","165","1","167098","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","남구","2915568000","1","133","24","167098","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","남구","2915570000","1","114","1","167098","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","남구","2915570500","3","412","0","167098","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","남구","2915571000","1","160","0","167098","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","남구","2915572000","3","135","0","167098","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","남구","2915573000","5","62","0","167098","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","동구","2911052500","60","881","82","91363","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","동구","2911054500","5","198","29","91363","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","동구","2911057000","1","72","0","91363","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","동구","2911060000","1","115","1","91363","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","동구","2911062000","1","268","11","91363","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","동구","2911063000","1","93","9","91363","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","동구","2911065500","11","360","23","91363","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","동구","2911068500","1","167","32","91363","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","동구","2911071000","9","210","4","91363","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","동구","2911073000","2","79","3","91363","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","북구","2917051000","2","59","40","374364","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","북구","2917052000","5","115","4","374364","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","북구","2917053000","1","168","50","374364","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","북구","2917055500","3","159","31","374364","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","북구","2917058000","3","266","59","374364","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","북구","2917059000","7","1074","60","374364","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","북구","2917060200","5","293","27","374364","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","북구","2917061500","2","107","0","374364","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","북구","2917063500","1","82","2","374364","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","북구","2917065000","3","147","1","374364","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","북구","2917065600","1","201","1","374364","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","북구","2917066600","2","137","1","374364","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","북구","2917066900","1","346","2","374364","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","북구","2917067300","1","176","1","374364","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","북구","2917067600","1","224","0","374364","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","북구","2917068500","3","85","10","374364","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","북구","2917069500","5","274","11","374364","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","북구","2917069600","2","497","1","374364","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","서구","2914057500","1","136","28","250464","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","서구","2914065000","3","113","10","250464","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","서구","2914066000","1","204","13","250464","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","서구","2914073000","4","223","30","250464","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","서구","2914074500","38","1060","72","250464","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","서구","2914075100","4","729","16","250464","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","서구","2914075200","2","717","6","250464","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","서구","2914076000","1","267","20","250464","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","서구","2914078000","1","173","1","250464","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","서구","2914079000","2","189","2","250464","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","서구","2914080000","3","234","1","250464","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","서구","2914082100","1","371","9","250464","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","서구","2914082400","3","201","3","250464","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"광주광역시","서구","2914083000","5","651","8","250464","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"대구광역시","군위군","2772025000","6","190","8","17594","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"대구광역시","군위군","2772031000","2","11","1","17594","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"대구광역시","군위군","2772032000","2","47","7","17594","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"대구광역시","군위군","2772033000","1","109","22","17594","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
